try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
3,27,2.56136,34.9086,0.001,0.0733712,4.0,1
3,28,2.97189,46.9475,0.001,0.0633011,4.0,1
3,29,2.55371,34.8999,0.001,0.0731703,4.0,1
3,30,2.95156,46.5793,0.001,0.0633651,4.0,1
3,31,2.54604,34.8916,0.001,0.072968,4.0,1
3,32,2.93176,46.2143,0.001,0.0634371,4.0,1
3,33,2.53942,34.8761,0.001,0.0728103,4.0,1
3,34,2.91416,45.903,0.001,0.0634837,4.0,1
3,35,2.53234,34.8701,0.001,0.0726201,4.0,1
3,36,2.89682,45.5841,0.001,0.0635475,4.0,1
3,37,2.5267,34.8556,0.001,0.0724883,4.0,1
3,38,2.88165,45.321,0.001,0.0635816,4.0,1
3,39,2.52032,34.8511,0.001,0.0723145,4.0,1
3,40,2.86636,45.0505,0.001,0.063624,4.0,1
3,41,2.5144,34.8452,0.001,0.0721572,4.0,1
3,42,2.85147,44.7891,0.001,0.0636628,4.0,1
3,43,2.50855,34.8394,0.001,0.072001,4.0,1
3,44,2.83696,44.5353,0.001,0.0636998,4.0,1
3,45,2.50293,34.8279,0.001,0.0718637,4.0,1
3,46,2.82398,44.3038,0.001,0.0637398,4.0,1
3,47,2.49836,34.8218,0.001,0.071745,4.0,1
3,48,2.81196,44.0962,0.001,0.0637673,4.0,1
3,49,2.4935,34.8174,0.001,0.0716144,4.0,1
3,50,2.80041,43.8877,0.001,0.0638071,4.0,1
3,51,2.48984,34.8052,0.001,0.0715343,4.0,1
3,52,2.79099,43.73,0.001,0.0638218,4.0,1
3,53,2.48566,34.8027,0.001,0.0714196,4.0,1
3,54,2.78154,43.5668,0.001,0.0638439,4.0,1
3,55,2.48192,34.7988,0.001,0.07132,4.0,1
3,56,2.77248,43.4115,0.001,0.0638636,4.0,1
3,57,2.47828,34.7951,0.001,0.0712229,4.0,1
3,58,2.7638,43.2629,0.001,0.0638823,4.0,1
3,59,2.4748,34.7913,0.001,0.0711306,4.0,1
3,60,2.75554,43.1217,0.001,0.0638999,4.0,1
3,61,2.47149,34.7875,0.001,0.0710432,4.0,1
3,62,2.74773,42.9884,0.001,0.0639164,4.0,1
3,63,2.46837,34.7838,0.001,0.0709611,4.0,1
3,64,2.74038,42.8633,0.001,0.0639317,4.0,1
3,65,2.46544,34.7802,0.001,0.0708844,4.0,1
3,66,2.73353,42.7466,0.001,0.0639458,4.0,1
3,67,2.46272,34.7766,0.001,0.0708132,4.0,1
3,68,2.72717,42.6384,0.001,0.0639588,4.0,1
3,69,2.46051,34.7675,0.001,0.0707683,4.0,1
3,70,2.72281,42.5589,0.001,0.063976,4.0,1
3,71,2.45915,34.7639,0.001,0.0707364,4.0,1
3,72,2.71894,42.4939,0.001,0.0639826,4.0,1
3,73,2.45754,34.7619,0.001,0.0706944,4.0,1
3,74,2.71533,42.4327,0.001,0.0639901,4.0,1
3,75,2.4565,34.7482,0.001,0.0706923,4.0,1
3,76,2.71454,42.4081,0.001,0.0640086,4.0,1
3,77,2.4572,34.7454,0.001,0.0707183,4.0,1
3,78,2.71466,42.4116,0.001,0.0640058,4.0,1
3,79,2.4571,34.7458,0.001,0.0707145,4.0,1
3,80,2.71464,42.4111,0.001,0.0640062,4.0,1
3,81,2.45712,34.7457,0.001,0.0707151,4.0,1
3,82,2.71464,42.4112,0.001,0.0640062,4.0,1
3,83,2.45711,34.7457,0.001,0.070715,4.0,1
3,84,2.71464,42.4112,0.001,0.0640062,4.0,1
3,85,2.45711,34.7457,0.001,0.070715,4.0,1
3,86,2.71464,42.4112,0.001,0.0640062,4.0,1
3,87,2.45711,34.7457,0.001,0.070715,4.0,1
3,88,2.71464,42.4112,0.001,0.0640062,4.0,1
3,89,2.45711,34.7457,0.001,0.070715,4.0,1
3,90,2.71464,42.4112,0.001,0.0640062,4.0,1
3,91,2.45711,34.7457,0.001,0.070715,4.0,1
3,92,2.71464,42.4112,0.001,0.0640062,4.0,1
3,93,2.45711,34.7457,0.001,0.070715,4.0,1
3,94,2.71464,42.4112,0.001,0.0640062,4.0,1
3,95,2.45711,34.7457,0.001,0.070715,4.0,1
3,96,2.71464,42.4112,0.001,0.0640062,4.0,1
3,97,2.45711,34.7457,0.001,0.070715,4.0,1
3,98,2.71464,42.4112,0.001,0.0640062,4.0,1
3,99,2.45711,34.7457,0.001,0.070715,4.0,1
4,0,95.9737,4563.13,0.001,0.0210324,4.0,1
4,1,45.2977,1543.58,0.001,0.0293459,4.0,1
4,2,11.8432,735.674,0.001,0.0160984,4.0,1
4,3,6.37155,114.867,0.001,0.0554685,4.0,1
4,4,4.46285,380.692,0.001,0.011723,4.0,1
4,5,3.86949,145.667,0.001,0.0265638,4.0,1
4,6,2.97987,267.004,0.001,0.0111603,4.0,1
4,7,3.19874,140.032,0.001,0.0228427,4.0,1
4,8,2.44743,38.8805,0.001,0.0629459,4.0,1
4,9,3.22602,28.9838,0.001,0.1113,4.0,1
4,10,3.58938,199.066,0.001,0.018031,4.0,1
4,11,3.15979,86.4011,0.001,0.0365707,4.0,1
4,12,2.26617,32.4441,0.001,0.0698462,4.0,1
4,13,4.20707,524.359,0.001,0.00802324,4.0,1
4,14,2.96179,85.0951,0.001,0.0348052,4.0,1
4,15,1.84538,33.4504,0.001,0.0551659,4.0,1
4,16,3.32256,55.3103,0.001,0.0600702,4.0,1
4,17,2.57896,35.2576,0.001,0.0731442,4.0,1
4,18,3.2201,51.4883,0.001,0.0625393,4.0,1
4,19,2.65296,34.9933,0.001,0.0758113,4.0,1
4,20,3.20418,51.3578,0.001,0.0623882,4.0,1
4,21,2.63346,35.0185,0.001,0.0751998,4.0,1
4,22,3.1754,50.7715,0.001,0.0625417,4.0,1
4,23,2.62569,35.0018,0.001,0.0750136,4.0,1
4,24,3.14854,50.2589,0.001,0.0626451,4.0,1
4,25,2.61603,34.9914,0.001,0.0747599,4.0,1
4,26,3.12148,49.7419,0.001,0.0627523,4.0,1
4,27,2.60656,34.98,0.001,0.0745137,4.0,1
4,28,3.09482,49.2277,0.001,0.0628662,4.0,1
4,29,2.59803,34.9616,0.001,0.074309,4.0,1
4,30,3.07022,48.7642,0.001,0.0629593,4.0,1
4,31,2.5895,34.9459,0.001,0.0740982,4.0,1
4,32,3.04711,48.3359,0.001,0.0630391,4.0,1
4,33,2.58087,34.9376,0.001,0.0738688,4.0,1
4,34,3.02389,47.9058,0.001,0.0631204,4.0,1
4,35,2.57234,34.9287,0.001,0.0736433,4.0,1
4,36,3.00083,47.4817,0.001,0.0631983,4.0,1
4,37,2.56377,34.9198,0.001,0.0734167,4.0,1
4,38,2.97797,47.0643,0.001,0.0632732,4.0,1
4,39,2.55523,34.9108,0.001,0.0731909,4.0,1
4,40,2.95543,46.6553,0.001,0.0633448,4.0,1
4,41,2.54674,34.9018,0.001,0.0729667,4.0,1
4,42,2.9333,46.2561,0.001,0.0634129,4.0,1
4,43,2.53835,34.8928,0.001,0.0727451,4.0,1
4,44,2.91166,45.8683,0.001,0.0634772,4.0,1
4,45,2.53013,34.8779,0.001,0.0725403,4.0,1
4,46,2.89155,45.5048,0.001,0.0635425,4.0,1
4,47,2.52304,34.8687,0.001,0.0723562,4.0,1
4,48,2.87273,45.1726,0.001,0.0635932,4.0,1
4,49,2.51567,34.8611,0.001,0.0721605,4.0,1
4,50,2.85441,44.8497,0.001,0.0636424,4.0,1
4,51,2.50856,34.8534,0.001,0.0719725,4.0,1
4,52,2.83674,44.5401,0.001,0.0636881,4.0,1
4,53,2.50166,34.8457,0.001,0.0717904,4.0,1
4,54,2.81977,44.2441,0.001,0.0637307,4.0,1
4,55,2.49501,34.8381,0.001,0.0716154,4.0,1
4,56,2.80358,43.9629,0.001,0.06377,4.0,1
4,57,2.48867,34.8247,0.001,0.0714607,4.0,1
4,58,2.78931,43.7015,0.001,0.0638251,4.0,1
4,59,2.4847,34.8094,0.001,0.0713781,4.0,1
4,60,2.77827,43.5173,0.001,0.0638413,4.0,1
4,61,2.47979,34.8058,0.001,0.0712444,4.0,1
4,62,2.76734,43.3288,0.001,0.0638668,4.0,1
4,63,2.47552,34.8005,0.001,0.0711325,4.0,1
4,64,2.75708,43.1533,0.001,0.0638889,4.0,1
4,65,2.47143,34.7956,0.001,0.0710252,4.0,1
